TIPO;PEDIDO;CODIGO_CLIENTE;CLIENTE;CIDADE;UF;PAIS;ITEM;NUM_NF;DT_NUM_NF;NUM_SERIAL;RTM;Unnamed: 12;GARANTIA
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208831;44833;789396;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208831;44833;789397;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208803;44833;789392;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208803;44833;789393;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208803;44833;789394;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208803;44833;789395;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208803;44833;789396;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208803;44833;789397;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208814;44833;789392;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208814;44833;789393;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208814;44833;789394;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208814;44833;789395;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208814;44833;789396;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208814;44833;789397;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208816;44833;789392;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208816;44833;789393;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208816;44833;789394;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208816;44833;789395;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208816;44833;789396;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208816;44833;789397;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208812;44833;789392;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208812;44833;789393;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208812;44833;789394;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208812;44833;789395;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208812;44833;789396;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836577;208812;44833;789397;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836579;208811;44833;789398;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836579;208811;44833;789399;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836579;208815;44833;789398;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836579;208815;44833;789399;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208830;44833;789400;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208830;44833;789401;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208830;44833;789402;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208830;44833;789403;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208830;44833;789404;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208830;44833;789405;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208830;44833;789406;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208830;44833;789407;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208830;44833;789408;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208830;44833;789409;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208830;44833;789410;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208830;44833;789411;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208830;44833;789412;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208830;44833;789413;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208830;44833;789414;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208830;44833;789415;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208830;44833;789416;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208826;44833;789400;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208826;44833;789401;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208826;44833;789402;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208826;44833;789403;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208826;44833;789404;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208826;44833;789405;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208826;44833;789406;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208826;44833;789407;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208826;44833;789408;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208826;44833;789409;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208826;44833;789410;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208826;44833;789411;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208826;44833;789412;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208826;44833;789413;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208826;44833;789414;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208826;44833;789415;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208826;44833;789416;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208832;44833;789400;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208832;44833;789401;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208832;44833;789402;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208832;44833;789403;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208832;44833;789404;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208832;44833;789405;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208832;44833;789406;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208832;44833;789407;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208832;44833;789408;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208832;44833;789409;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208832;44833;789410;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208832;44833;789411;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208832;44833;789412;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208832;44833;789413;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208832;44833;789414;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208832;44833;789415;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208832;44833;789416;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208813;44833;789400;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208813;44833;789401;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208813;44833;789402;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208813;44833;789403;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208813;44833;789404;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208813;44833;789405;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208813;44833;789406;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208813;44833;789407;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208813;44833;789408;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208813;44833;789409;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208813;44833;789410;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208813;44833;789411;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208813;44833;789412;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208813;44833;789413;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208813;44833;789414;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208813;44833;789415;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208813;44833;789416;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208805;44833;789400;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208805;44833;789401;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208805;44833;789402;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208805;44833;789403;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208805;44833;789404;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208805;44833;789405;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208805;44833;789406;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208805;44833;789407;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208805;44833;789408;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208805;44833;789409;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208805;44833;789410;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208805;44833;789411;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208805;44833;789412;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208805;44833;789413;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208805;44833;789414;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208805;44833;789415;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208805;44833;789416;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208828;44833;789400;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208828;44833;789401;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208828;44833;789402;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208828;44833;789403;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208828;44833;789404;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208828;44833;789405;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208828;44833;789406;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208828;44833;789407;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208828;44833;789408;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208828;44833;789409;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208828;44833;789410;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208828;44833;789411;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208828;44833;789412;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208828;44833;789413;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208828;44833;789414;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208828;44833;789415;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208828;44833;789416;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208804;44833;789400;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208804;44833;789401;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208804;44833;789402;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208804;44833;789403;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208804;44833;789404;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208804;44833;789405;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208804;44833;789406;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208804;44833;789407;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208804;44833;789408;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208804;44833;789409;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208804;44833;789410;NAO;;
WBP EQUIPAMENTO DOMESTICO;153191;161835;NAVERIO NAVEGACAO DO RIO AMAZONAS LTDA;MANAUS;AM;BR ;W7HXH-3836581;208804;44833;789411;NAO;;
