TIPO;PEDIDO;CODIGO_CLIENTE;CLIENTE;CIDADE;UF;PAIS;ITEM;NUM_NF;DT_NUM_NF;NUM_SERIAL;RTM;GARANTIA
WBP EQUIPAMENTO DOMESTICO;174076;666085;GXII POSTO DE COMBUSTIVEIS LTDA;LAVRAS;MG;BR ;W7GVIS-4005523;225741;22/08/2024;813179;NAO;365
WBP EQUIPAMENTO DOMESTICO;174106;118521;ALE COMBUSTIVEIS S.A.;BETIM;MG;BR ;W7GCEN-4007237;225860;27/08/2024;813178;NAO;365
WBP EQUIPAMENTO DOMESTICO;174107;666169;AUTO POSTO BRUCUTU LTDA;GUARULHOS;SP;BR ;W7GVIS-4007239;225988;02/09/2024;813183;SIM;365
WBP EQUIPAMENTO DOMESTICO;174118;666159;POSTO COQUEIROS LTDA;MINEIROS;GO;BR ;W7GCEN-4007590;225902;28/08/2024;813201;NAO;365
WBP EQUIPAMENTO DOMESTICO;174107;666169;AUTO POSTO BRUCUTU LTDA;GUARULHOS;SP;BR ;W7GVIS-4007241;225988;02/09/2024;813181;SIM;365
WBP EQUIPAMENTO DOMESTICO;174107;666169;AUTO POSTO BRUCUTU LTDA;GUARULHOS;SP;BR ;W7GVIS-4007241;225988;02/09/2024;813182;SIM;365
WBP EQUIPAMENTO DOMESTICO;174122;663238;AMERICA AUTO POSTO LTDA;CUIABA;MT;BR ;W7GVIS-4007592;225901;28/08/2024;813248;NAO;365
WBP EQUIPAMENTO DOMESTICO;174124;666237;POSTO PRIMAVIA LTDA;FORMOSA;GO;BR ;W7HXH-4007594;225975;30/08/2024;813211;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174124;666237;POSTO PRIMAVIA LTDA;FORMOSA;GO;BR ;W7HXH-4007594;225975;30/08/2024;813212;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174124;666237;POSTO PRIMAVIA LTDA;FORMOSA;GO;BR ;W7HXH-4007594;225975;30/08/2024;813213;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174145;170076;PETROLEO SUAPE LTDA;CABO DE SANTO AGOSTINHO;PE;BR ;W7HXH-4007793;225865;27/08/2024;813216;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174147;500817;FAN DISTRIBUIDORA DE PETROLEO LTDA;MARACANAU;CE;BR ;W7GVIS-4007805;225987;02/09/2024;813339;NAO;365
WBP EQUIPAMENTO DOMESTICO;174147;500817;FAN DISTRIBUIDORA DE PETROLEO LTDA;MARACANAU;CE;BR ;W7GVIS-4007799;225987;02/09/2024;813337;NAO;365
WBP EQUIPAMENTO DOMESTICO;174147;500817;FAN DISTRIBUIDORA DE PETROLEO LTDA;MARACANAU;CE;BR ;W7GVIS-4007803;225987;02/09/2024;813338;NAO;365
WBP EQUIPAMENTO DOMESTICO;174147;500817;FAN DISTRIBUIDORA DE PETROLEO LTDA;MARACANAU;CE;BR ;W7GVIS-4007801;225987;02/09/2024;813336;NAO;365
WBP EQUIPAMENTO DOMESTICO;174150;666172;AUTO POSTO ALAMEDA QUATRO LTDA;MATAO;SP;BR ;W7HX1-4007813;227122;17/10/2024;814846;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174150;666172;AUTO POSTO ALAMEDA QUATRO LTDA;MATAO;SP;BR ;W7HX1-4007813;227122;17/10/2024;814847;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174150;666172;AUTO POSTO ALAMEDA QUATRO LTDA;MATAO;SP;BR ;W7HX1-4007813;227122;17/10/2024;814848;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174150;666172;AUTO POSTO ALAMEDA QUATRO LTDA;MATAO;SP;BR ;W7HX1-4007813;227122;17/10/2024;814849;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174150;666172;AUTO POSTO ALAMEDA QUATRO LTDA;MATAO;SP;BR ;W7HX1-4007813;227122;17/10/2024;814850;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174150;666172;AUTO POSTO ALAMEDA QUATRO LTDA;MATAO;SP;BR ;W7HX1-4007813;227122;17/10/2024;814851;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174150;666172;AUTO POSTO ALAMEDA QUATRO LTDA;MATAO;SP;BR ;W7HX1-4007813;227122;17/10/2024;814852;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174150;666172;AUTO POSTO ALAMEDA QUATRO LTDA;MATAO;SP;BR ;W7HX1-4007807;227122;17/10/2024;814838;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174150;666172;AUTO POSTO ALAMEDA QUATRO LTDA;MATAO;SP;BR ;W7HX1-4007807;227122;17/10/2024;814839;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174150;666172;AUTO POSTO ALAMEDA QUATRO LTDA;MATAO;SP;BR ;W7HX1-4007807;227122;17/10/2024;814840;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174150;666172;AUTO POSTO ALAMEDA QUATRO LTDA;MATAO;SP;BR ;W7HX1-4007807;227122;17/10/2024;814841;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174150;666172;AUTO POSTO ALAMEDA QUATRO LTDA;MATAO;SP;BR ;W7HX1-4007807;227122;17/10/2024;814842;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174150;666172;AUTO POSTO ALAMEDA QUATRO LTDA;MATAO;SP;BR ;W7HX1-4007807;227122;17/10/2024;814843;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174150;666172;AUTO POSTO ALAMEDA QUATRO LTDA;MATAO;SP;BR ;W7HX1-4007815;227122;17/10/2024;814853;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174150;666172;AUTO POSTO ALAMEDA QUATRO LTDA;MATAO;SP;BR ;W7HX1-4007811;227122;17/10/2024;814845;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174150;666172;AUTO POSTO ALAMEDA QUATRO LTDA;MATAO;SP;BR ;W7HX1-4007809;227122;17/10/2024;814844;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174155;488095;POSTO ROUTE 040 LTDA;MATIAS BARBOSA;MG;BR ;W7HX1-4007821;225880;28/08/2024;813214;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174155;488095;POSTO ROUTE 040 LTDA;MATIAS BARBOSA;MG;BR ;W7HX1-4007821;225880;28/08/2024;813215;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174158;666278;2 A COMERCIO DE COMBUSTIVEIS GNV E LUBRIFICANTES L;ALAGOINHAS;BA;BR ;W7GCEN-4007833;225866;27/08/2024;813202;NAO;365
WBP EQUIPAMENTO DOMESTICO;174156;666233;POSTO DE COMBUSTIVEL ROTA 66 LTDA;LUIS EDUARDO MAGALHAES;BA;BR ;W7GVIS-4007819;225933;29/08/2024;813249;NAO;365
WBP EQUIPAMENTO DOMESTICO;174156;666233;POSTO DE COMBUSTIVEL ROTA 66 LTDA;LUIS EDUARDO MAGALHAES;BA;BR ;W7GVIS-4007819;225933;29/08/2024;813250;NAO;365
WBP EQUIPAMENTO DOMESTICO;174164;666154;B F MARTINS COMBUSTIVEIS;IPUEIRAS;CE;BR ;W7GCEN-4007835;225913;28/08/2024;813203;SIM;365
WBP EQUIPAMENTO DOMESTICO;174166;666277;POSTO KALILANDIA LTDA;CAMACARI;BA;BR ;W7HXH-4007837;226464;23/09/2024;813285;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174166;666277;POSTO KALILANDIA LTDA;CAMACARI;BA;BR ;W7HXH-4007837;226464;23/09/2024;813286;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174172;666290;POSTO DE COMBUSTIVEIS VARZEANO LTDA;VARZEA DA ROCA;BA;BR ;W7GCEN-4009121;226003;03/09/2024;813459;NAO;365
WBP EQUIPAMENTO DOMESTICO;174172;666290;POSTO DE COMBUSTIVEIS VARZEANO LTDA;VARZEA DA ROCA;BA;BR ;W7GCEN-4009121;226003;03/09/2024;813460;NAO;365
WBP EQUIPAMENTO DOMESTICO;174172;666290;POSTO DE COMBUSTIVEIS VARZEANO LTDA;VARZEA DA ROCA;BA;BR ;W7GCEN-4009123;226003;03/09/2024;813457;NAO;365
WBP EQUIPAMENTO DOMESTICO;174172;666290;POSTO DE COMBUSTIVEIS VARZEANO LTDA;VARZEA DA ROCA;BA;BR ;W7GCEN-4009123;226003;03/09/2024;813458;NAO;365
WBP EQUIPAMENTO DOMESTICO;174181;118116;DISLUB COMBUSTIVEIS S A;CABO DE SANTO AGOSTINHO;PE;BR ;W7HX1-4008041;226403;20/09/2024;813259;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174181;118116;DISLUB COMBUSTIVEIS S A;CABO DE SANTO AGOSTINHO;PE;BR ;W7HX1-4008041;226403;20/09/2024;813260;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174181;118116;DISLUB COMBUSTIVEIS S A;CABO DE SANTO AGOSTINHO;PE;BR ;W7HX1-4008041;226403;20/09/2024;813261;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174181;118116;DISLUB COMBUSTIVEIS S A;CABO DE SANTO AGOSTINHO;PE;BR ;W7HX1-4008041;226403;20/09/2024;813262;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174181;118116;DISLUB COMBUSTIVEIS S A;CABO DE SANTO AGOSTINHO;PE;BR ;W7HX1-4008041;226403;20/09/2024;813263;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174181;118116;DISLUB COMBUSTIVEIS S A;CABO DE SANTO AGOSTINHO;PE;BR ;W7HX1-4008041;226403;20/09/2024;813264;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174181;118116;DISLUB COMBUSTIVEIS S A;CABO DE SANTO AGOSTINHO;PE;BR ;W7HX1-4008041;226403;20/09/2024;813265;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174181;118116;DISLUB COMBUSTIVEIS S A;CABO DE SANTO AGOSTINHO;PE;BR ;W7HX1-4008041;226403;20/09/2024;813266;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174181;118116;DISLUB COMBUSTIVEIS S A;CABO DE SANTO AGOSTINHO;PE;BR ;W7HX1-4008041;226403;20/09/2024;813267;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174181;118116;DISLUB COMBUSTIVEIS S A;CABO DE SANTO AGOSTINHO;PE;BR ;W7E123-4008039;226403;20/09/2024;813254;NAO;365
WBP EQUIPAMENTO DOMESTICO;174181;118116;DISLUB COMBUSTIVEIS S A;CABO DE SANTO AGOSTINHO;PE;BR ;W7E123-4008039;226403;20/09/2024;813255;NAO;365
WBP EQUIPAMENTO DOMESTICO;174181;118116;DISLUB COMBUSTIVEIS S A;CABO DE SANTO AGOSTINHO;PE;BR ;W7E123-4008039;226403;20/09/2024;813256;NAO;365
WBP EQUIPAMENTO DOMESTICO;174181;118116;DISLUB COMBUSTIVEIS S A;CABO DE SANTO AGOSTINHO;PE;BR ;W7E123-4008039;226403;20/09/2024;813257;NAO;365
WBP EQUIPAMENTO DOMESTICO;174181;118116;DISLUB COMBUSTIVEIS S A;CABO DE SANTO AGOSTINHO;PE;BR ;W7E123-4008039;226403;20/09/2024;813258;NAO;365
WBP EQUIPAMENTO DOMESTICO;174182;420760;AUTO POSTO CASTELINHO DE AVARE LTDA;AVARE;SP;BR ;W7GVIS-4008043;226136;09/09/2024;813394;NAO;365
WBP EQUIPAMENTO DOMESTICO;174182;420760;AUTO POSTO CASTELINHO DE AVARE LTDA;AVARE;SP;BR ;W7GVIS-4008045;226136;09/09/2024;813393;NAO;365
WBP EQUIPAMENTO DOMESTICO;174183;612004;AUTO POSTO AUFOARA LTDA;MUTUM;MG;BR ;W7GCEN-4008047;225785;26/08/2024;813204;NAO;365
WBP EQUIPAMENTO DOMESTICO;174184;666294;R Q P COMBUSTIVEIS LTDA;SANTANA DO MANHUACU;MG;BR ;W7GCEN-4008049;225768;23/08/2024;813205;NAO;365
WBP EQUIPAMENTO DOMESTICO;174184;666294;R Q P COMBUSTIVEIS LTDA;SANTANA DO MANHUACU;MG;BR ;W7GCEN-4008051;225768;23/08/2024;813206;NAO;365
WBP EQUIPAMENTO DOMESTICO;174184;666294;R Q P COMBUSTIVEIS LTDA;SANTANA DO MANHUACU;MG;BR ;W7GCEN-4008051;225768;23/08/2024;813207;NAO;365
WBP EQUIPAMENTO DOMESTICO;174190;666312;AUTO POSTO ANJO DA FREGUESIA LTDA;RIO DE JANEIRO;RJ;BR ;W7GVIS-4008268;225985;02/09/2024;813287;NAO;365
WBP EQUIPAMENTO DOMESTICO;174190;666312;AUTO POSTO ANJO DA FREGUESIA LTDA;RIO DE JANEIRO;RJ;BR ;W7GVIS-4008266;225985;02/09/2024;813288;NAO;365
WBP EQUIPAMENTO DOMESTICO;174191;666311;POSTO MINI PRACA LTDA;RIO DE JANEIRO;RJ;BR ;W7GVIS-4008270;226346;18/09/2024;813290;NAO;365
WBP EQUIPAMENTO DOMESTICO;174191;666311;POSTO MINI PRACA LTDA;RIO DE JANEIRO;RJ;BR ;W7GVIS-4008270;226346;18/09/2024;813291;NAO;365
WBP EQUIPAMENTO DOMESTICO;174191;666311;POSTO MINI PRACA LTDA;RIO DE JANEIRO;RJ;BR ;W7GVIS-4008270;226346;18/09/2024;813292;NAO;365
WBP EQUIPAMENTO DOMESTICO;174191;666311;POSTO MINI PRACA LTDA;RIO DE JANEIRO;RJ;BR ;W7GVIS-4008270;226346;18/09/2024;813293;NAO;365
WBP EQUIPAMENTO DOMESTICO;174191;666311;POSTO MINI PRACA LTDA;RIO DE JANEIRO;RJ;BR ;W7GVIS-4008272;226346;18/09/2024;813289;NAO;365
WBP EQUIPAMENTO DOMESTICO;174202;665693;PEDREIRA SANTA ISABEL LTDA;SANTA ISABEL;SP;BR ;W7GCEN-4008274;225999;03/09/2024;813474;NAO;365
WBP EQUIPAMENTO DOMESTICO;174207;666279;NORDESTE COMERCIAL DE PETROLEO LTDA;TERESINA;PI;BR ;W7GVIS-4008278;230114;18/02/2025;813475;NAO;365
WBP EQUIPAMENTO DOMESTICO;174207;666279;NORDESTE COMERCIAL DE PETROLEO LTDA;TERESINA;PI;BR ;W7GVIS-4008278;230114;18/02/2025;818697;NAO;365
WBP EQUIPAMENTO DOMESTICO;174207;666279;NORDESTE COMERCIAL DE PETROLEO LTDA;TERESINA;PI;BR ;W7GVIS-4008276;230114;18/02/2025;813476;NAO;365
WBP EQUIPAMENTO DOMESTICO;174207;666279;NORDESTE COMERCIAL DE PETROLEO LTDA;TERESINA;PI;BR ;W7GVIS-4008276;230114;18/02/2025;818696;NAO;365
WBP EQUIPAMENTO DOMESTICO;174207;666279;NORDESTE COMERCIAL DE PETROLEO LTDA;TERESINA;PI;BR ;W7GVIS-4008280;230114;18/02/2025;813477;NAO;365
WBP EQUIPAMENTO DOMESTICO;174207;666279;NORDESTE COMERCIAL DE PETROLEO LTDA;TERESINA;PI;BR ;W7GVIS-4008280;230114;18/02/2025;818698;NAO;365
WBP EQUIPAMENTO DOMESTICO;174216;118556;IPIRANGA PRODUTOS DE PETROLEO S A;DUQUE DE CAXIAS;RJ;BR ;W7GCEN-4008613;226167;09/09/2024;813342;SIM;365
WBP EQUIPAMENTO DOMESTICO;174216;118556;IPIRANGA PRODUTOS DE PETROLEO S A;DUQUE DE CAXIAS;RJ;BR ;W7GCEN-4008611;226167;09/09/2024;813340;SIM;365
WBP EQUIPAMENTO DOMESTICO;174219;666317;PINHEIRO E FILHO COMERCIO DE COMBUSTIVEIS E DERIVA;NATAL;RN;BR ;W7HXH-4008615;225977;30/08/2024;813478;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174219;666317;PINHEIRO E FILHO COMERCIO DE COMBUSTIVEIS E DERIVA;NATAL;RN;BR ;W7HXH-4008617;225977;30/08/2024;813479;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174216;118556;IPIRANGA PRODUTOS DE PETROLEO S A;DUQUE DE CAXIAS;RJ;BR ;W7GCEN-4008609;226167;09/09/2024;813341;SIM;365
WBP EQUIPAMENTO DOMESTICO;174224;662548;ABASTECEDORA SANTO AUGUSTO LTDA;SANTO AUGUSTO;RS;BR ;W7GCEN-4008619;226000;03/09/2024;813358;SIM;365
WBP EQUIPAMENTO DOMESTICO;174224;662548;ABASTECEDORA SANTO AUGUSTO LTDA;SANTO AUGUSTO;RS;BR ;W7GCEN-4008623;226000;03/09/2024;813507;SIM;365
WBP EQUIPAMENTO DOMESTICO;174224;662548;ABASTECEDORA SANTO AUGUSTO LTDA;SANTO AUGUSTO;RS;BR ;W7GCEN-4008621;226000;03/09/2024;813357;SIM;365
WBP EQUIPAMENTO DOMESTICO;174224;662548;ABASTECEDORA SANTO AUGUSTO LTDA;SANTO AUGUSTO;RS;BR ;W7GCEN-4008625;226000;03/09/2024;813359;SIM;365
WBP EQUIPAMENTO DOMESTICO;174227;666273;J J COMERCIO DE COMBUSTIVEL LTDA;SANTA MARIA;RS;BR ;W7GCEN-4008627;226010;03/09/2024;813512;SIM;365
WBP EQUIPAMENTO DOMESTICO;174227;666273;J J COMERCIO DE COMBUSTIVEL LTDA;SANTA MARIA;RS;BR ;W7GCEN-4008631;226010;03/09/2024;813513;SIM;365
WBP EQUIPAMENTO DOMESTICO;174227;666273;J J COMERCIO DE COMBUSTIVEL LTDA;SANTA MARIA;RS;BR ;W7GCEN-4008629;226010;03/09/2024;813511;SIM;365
WBP EQUIPAMENTO DOMESTICO;174227;666273;J J COMERCIO DE COMBUSTIVEL LTDA;SANTA MARIA;RS;BR ;W7GCEN-4008633;226010;03/09/2024;813514;SIM;365
WBP EQUIPAMENTO DOMESTICO;174229;666346;AUTO POSTO SULIMAR LTDA;RIBEIRAO PIRES;SP;BR ;W7HXH-4008635;226367;19/09/2024;813559;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174229;666346;AUTO POSTO SULIMAR LTDA;RIBEIRAO PIRES;SP;BR ;W7HXH-4008635;226367;19/09/2024;813560;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174228;666338;PARELHAS GAS LTDA;CARNAUBA DOS DANTAS;RN;BR ;W7HX1-4008637;226135;09/09/2024;813480;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174233;666349;POSTO KALILANDIA LTDA;CAMACARI;BA;BR ;W7HXH-4008639;226465;23/09/2024;813666;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174233;666349;POSTO KALILANDIA LTDA;CAMACARI;BA;BR ;W7HXH-4008639;226465;23/09/2024;813667;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174233;666349;POSTO KALILANDIA LTDA;CAMACARI;BA;BR ;W7HXH-4008639;226465;23/09/2024;813668;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174233;666349;POSTO KALILANDIA LTDA;CAMACARI;BA;BR ;W7HX1-4008641;226465;23/09/2024;813669;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174233;666349;POSTO KALILANDIA LTDA;CAMACARI;BA;BR ;W7HX1-4008641;226465;23/09/2024;813670;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174239;622042;ATLANTICA PRODUTOS DE PETROLEO LTDA;SERRA;ES;BR ;W7GCEN-4008945;226160;09/09/2024;813561;NAO;365
WBP EQUIPAMENTO DOMESTICO;174239;622042;ATLANTICA PRODUTOS DE PETROLEO LTDA;SERRA;ES;BR ;W7GCEN-4008943;226160;09/09/2024;813562;NAO;365
WBP EQUIPAMENTO DOMESTICO;174251;666355;C A DOS REIS COMERCIO DE COMBUSTIVEIS LTDA;ALTAMIRA;PA;BR ;W7GCEN-4008949;225997;03/09/2024;813481;NAO;365
WBP EQUIPAMENTO DOMESTICO;174252;658820;AUTO POSTO TERRA DO SOL DE SALES LTDA;SALES;SP;BR ;W7GCEN-4008951;226001;03/09/2024;813456;NAO;365
WBP EQUIPAMENTO DOMESTICO;174255;666352;RODRIGUES COMERCIO DE DERIVADOS DE PETROLEO LTDA;BARCARENA;PA;BR ;W7GVIS-4008955;226184;10/09/2024;813482;NAO;365
WBP EQUIPAMENTO DOMESTICO;174255;666352;RODRIGUES COMERCIO DE DERIVADOS DE PETROLEO LTDA;BARCARENA;PA;BR ;W7GVIS-4008953;226184;10/09/2024;813483;NAO;365
WBP EQUIPAMENTO DOMESTICO;174256;666353;POSTO CH DE COMBUSTIVEL LTDA;PACO DO LUMIAR;MA;BR ;W7HXH-4008957;225986;02/09/2024;813484;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174256;666353;POSTO CH DE COMBUSTIVEL LTDA;PACO DO LUMIAR;MA;BR ;W7HXH-4008959;225986;02/09/2024;813485;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174256;666353;POSTO CH DE COMBUSTIVEL LTDA;PACO DO LUMIAR;MA;BR ;W7HXH-4008959;225986;02/09/2024;813486;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174257;666347;AUTO POSTO AGROBOI LTDA;MURIAE;MG;BR ;W7GCEN-4008963;226076;05/09/2024;813487;NAO;365
WBP EQUIPAMENTO DOMESTICO;174257;666347;AUTO POSTO AGROBOI LTDA;MURIAE;MG;BR ;W7GCEN-4008965;226076;05/09/2024;813489;NAO;365
WBP EQUIPAMENTO DOMESTICO;174257;666347;AUTO POSTO AGROBOI LTDA;MURIAE;MG;BR ;W7GCEN-4008967;226076;05/09/2024;813490;NAO;365
WBP EQUIPAMENTO DOMESTICO;174257;666347;AUTO POSTO AGROBOI LTDA;MURIAE;MG;BR ;W7GCEN-4008961;226076;05/09/2024;813488;NAO;365
WBP EQUIPAMENTO DOMESTICO;174267;181435;AUTO POSTO BOA VISTA LTDA;BELO HORIZONTE;MG;BR ;W7HXH-4008971;226621;27/09/2024;813608;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174267;181435;AUTO POSTO BOA VISTA LTDA;BELO HORIZONTE;MG;BR ;W7HXH-4008975;226621;27/09/2024;813609;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174268;121389;ALE COMBUSTIVEIS S.A.;DUQUE DE CAXIAS;RJ;BR ;W7GCEN-4008979;226075;05/09/2024;813343;NAO;365
WBP EQUIPAMENTO DOMESTICO;174268;121389;ALE COMBUSTIVEIS S.A.;DUQUE DE CAXIAS;RJ;BR ;W7GCEN-4008981;226075;05/09/2024;813345;NAO;365
WBP EQUIPAMENTO DOMESTICO;174268;121389;ALE COMBUSTIVEIS S.A.;DUQUE DE CAXIAS;RJ;BR ;W7GCEN-4008969;226075;05/09/2024;813344;NAO;365
WBP EQUIPAMENTO DOMESTICO;174269;118521;ALE COMBUSTIVEIS S.A.;BETIM;MG;BR ;W7GCEN-4008977;226072;05/09/2024;813346;NAO;365
WBP EQUIPAMENTO DOMESTICO;174269;118521;ALE COMBUSTIVEIS S.A.;BETIM;MG;BR ;W7GCEN-4008973;226072;05/09/2024;813347;NAO;365
WBP EQUIPAMENTO DOMESTICO;174272;666356;AUTO POSTO CANAAN LTDA;IRATI;PR;BR ;W7GVIS-4008983;226166;09/09/2024;813491;NAO;365
WBP EQUIPAMENTO DOMESTICO;174305;666360;POSTO IRMAOS DE FAVERI LTDA;CAMBORIU;SC;BR ;W7GVIS-4009131;228445;04/12/2024;816872;NAO;365
WBP EQUIPAMENTO DOMESTICO;174305;666360;POSTO IRMAOS DE FAVERI LTDA;CAMBORIU;SC;BR ;W7GCEN-4009129;228445;04/12/2024;816839;NAO;365
WBP EQUIPAMENTO DOMESTICO;174305;666360;POSTO IRMAOS DE FAVERI LTDA;CAMBORIU;SC;BR ;W7GCEN-4009127;228445;04/12/2024;816837;NAO;365
WBP EQUIPAMENTO DOMESTICO;174305;666360;POSTO IRMAOS DE FAVERI LTDA;CAMBORIU;SC;BR ;W7GCEN-4009127;228445;04/12/2024;816838;NAO;365
WBP EQUIPAMENTO DOMESTICO;174306;666330;REDE TJ DE COMBUSTIVEIS E DERIVADOS LTDA;JEQUITAI;MG;BR ;W7GCEN-4009286;226077;05/09/2024;813492;NAO;365
WBP EQUIPAMENTO DOMESTICO;174306;666330;REDE TJ DE COMBUSTIVEIS E DERIVADOS LTDA;JEQUITAI;MG;BR ;W7GCEN-4009286;226077;05/09/2024;813493;NAO;365
WBP EQUIPAMENTO DOMESTICO;174306;666330;REDE TJ DE COMBUSTIVEIS E DERIVADOS LTDA;JEQUITAI;MG;BR ;W7GCEN-4009280;226077;05/09/2024;813494;NAO;365
WBP EQUIPAMENTO DOMESTICO;174306;666330;REDE TJ DE COMBUSTIVEIS E DERIVADOS LTDA;JEQUITAI;MG;BR ;W7GCEN-4009280;226077;05/09/2024;813495;NAO;365
WBP EQUIPAMENTO DOMESTICO;174307;665949;POSTO MACACO 2 LTDA;NATAL;RN;BR ;W7HXH-4009282;225978;30/08/2024;813496;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174307;665949;POSTO MACACO 2 LTDA;NATAL;RN;BR ;W7HXH-4009282;225978;30/08/2024;813497;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174307;665949;POSTO MACACO 2 LTDA;NATAL;RN;BR ;W7HXH-4009288;225978;30/08/2024;813499;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174307;665949;POSTO MACACO 2 LTDA;NATAL;RN;BR ;W7HXH-4009284;225978;30/08/2024;813498;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174308;666351;JARDIM DO SOL COMERCIO DE COMBUSTIVEIS LTDA;PORTO ALEGRE;RS;BR ;W7GCEN-4009292;226520;25/09/2024;813610;NAO;365
WBP EQUIPAMENTO DOMESTICO;174308;666351;JARDIM DO SOL COMERCIO DE COMBUSTIVEIS LTDA;PORTO ALEGRE;RS;BR ;W7GCEN-4009290;226520;25/09/2024;813611;NAO;365
WBP EQUIPAMENTO DOMESTICO;174308;666351;JARDIM DO SOL COMERCIO DE COMBUSTIVEIS LTDA;PORTO ALEGRE;RS;BR ;W7GCEN-4009290;226520;25/09/2024;813612;NAO;365
WBP EQUIPAMENTO DOMESTICO;174308;666351;JARDIM DO SOL COMERCIO DE COMBUSTIVEIS LTDA;PORTO ALEGRE;RS;BR ;W7GCEN-4009290;226520;25/09/2024;813613;NAO;365
WBP EQUIPAMENTO DOMESTICO;174312;540938;POSTO KM 20 COMERCIO E SERVICOS LTDA;ACARA;PA;BR ;W7GCEN-4009294;225998;03/09/2024;813500;NAO;365
WBP EQUIPAMENTO DOMESTICO;174312;540938;POSTO KM 20 COMERCIO E SERVICOS LTDA;ACARA;PA;BR ;W7GCEN-4009294;225998;03/09/2024;813501;NAO;365
WBP EQUIPAMENTO DOMESTICO;174314;666361;POSTO CHAVES LTDA;BELO HORIZONTE;MG;BR ;W7HXH-4009302;226620;27/09/2024;813505;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174314;666361;POSTO CHAVES LTDA;BELO HORIZONTE;MG;BR ;W7HXH-4009298;226620;27/09/2024;813503;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174314;666361;POSTO CHAVES LTDA;BELO HORIZONTE;MG;BR ;W7HXH-4009300;226620;27/09/2024;813504;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174314;666361;POSTO CHAVES LTDA;BELO HORIZONTE;MG;BR ;W7HXH-4009296;226620;27/09/2024;813502;NAO;1095
WBP EQUIPAMENTO DOMESTICO;174323;666269;L C OLIVEIRA DE OLIVEIRA LTDA;TIMON;MA;BR ;W7GCEN-4009805;226619;27/09/2024;813515;NAO;365
WBP EQUIPAMENTO DOMESTICO;174323;666269;L C OLIVEIRA DE OLIVEIRA LTDA;TIMON;MA;BR ;W7GCEN-4009803;226619;27/09/2024;813516;NAO;365
WBP EQUIPAMENTO DOMESTICO;174323;666269;L C OLIVEIRA DE OLIVEIRA LTDA;TIMON;MA;BR ;W7GCEN-4009807;226619;27/09/2024;813517;NAO;365
